*GLOBAL*,Conventions,"COARDS, CF-1.6, ACDD-1.3, NCCSV-1.1"
*GLOBAL*,history,"last updated: 2026-02-24 00:41:15"
*GLOBAL*,title,"Forage Biomass, California Current North"
*GLOBAL*,institution,"NOAA NWFSC"
*GLOBAL*,summary,"Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: Jelly data from 1998 were not reliably recorded and are not included in this analysis. To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: Jelly data from 1998 were not reliably recorded and are not included in this analysis. To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1)).Dr. Brian Burke (NOAA; brian.burke@noaa.gov); derived from surface trawls taken during NOAA Northwest Fisheries Science Center Juvenile Salmon & Ocean Ecosystem Survey (JSOES).  Additional calculations by Cheryl Morgan (OSU - CIMERS; cheryl.morgan@oregonstate.edu). Partial funding is from the Bonneville Power Administration (1998-014-00).; Additional Calculations: To be included in this analysis, stations must have been 1) sampled during the day time, 2) on the continental shelf (greater than 200 m water depth), and 3) sampled during at least half of the years of the JSOES effort. Sampling occurs from the northern tip of Washington (48N 13.7') down to Newport, Oregon (44N 40.0') in late June. A Nordic 264 rope trawl (Nor'Eastern Trawl Systems, Bainbridge Island, WA) is towed at the surface (upper 20 m) for 15 - 30 min at approximately 6.5 km/hr. The total abundance for each nekton species caught in each haul was either determined directly or estimated from the total weight of the species in a catch and the weight and number of individuals in a subsample of that catch.  Trawl catches were standardized to linear density by dividing catch of each species at a station by the distance between the start- and endpoints of the tow as determined by a global positioning system receiver and log10 transformed (Log10(no. km-1+ 1))."
*GLOBAL*,infoUrl,"https://www.integratedecosystemassessment.noaa.gov/regions/california-current/about-california-current-integrated-ecosystem-assessment"
*GLOBAL*,contributor_name,"Burke"
*GLOBAL*,contributor_email,"brian.burke@noaa.gov"
year,*DATA_TYPE*,String
year,units,"yyyy"
index,*DATA_TYPE*,float
index,units,"Linear density (Log10(no. km-1+ 1))"
index,long_name,"Mean Density"
timeseries,*DATA_TYPE*,String
metric,*DATA_TYPE*,String
SEup,*DATA_TYPE*,float
SElo,*DATA_TYPE*,float
*END_METADATA*
"year","index","timeseries","metric","SEup","SElo"
1999,0.6406784,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.806065251,0.475291549
2000,0.666256268,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.809924337,0.522588199
2001,0.232524068,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.306833306,0.158214831
2002,0.684224102,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.793699069,0.574749136
2003,0.34295882,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.441313637,0.244604003
2004,0.580172363,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.668012133,0.492332594
2005,0.111789774,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.14987104,0.073708509
2006,0.760370514,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.888941297,0.63179973
2007,0.054854261,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.0899941,0.019714422
2008,0.366578374,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.448302995,0.284853752
2009,0.238952878,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.326432826,0.151472929
2010,0.263854045,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.31546259,0.212245499
2011,0.154025023,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.213279244,0.094770802
2012,0.597306835,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.72925618,0.465357489
2013,0.183684826,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.230620841,0.136748812
2014,0.84140936,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.945449935,0.737368785
2015,1.96299728,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",2.096300777,1.829693783
2016,1.731540917,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.866138545,1.596943289
2017,0.297084553,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.377763565,0.21640554
2018,1.212216154,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.324872908,1.099559401
2019,0.750970872,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.846981001,0.654960743
2020,1.148451031,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.222922448,1.073979615
2021,1.686916853,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.785632167,1.58820154
2022,0.406815989,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",0.462342611,0.351289368
2023,1.309710326,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.402152821,1.217267831
2024,1.424201727,"Aequorea Water Jelly","CPUE (Log10(no. km-1+ 1)",1.528888373,1.319515081
1999,0.077900445,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.10444126,0.05135963
2000,0.331719272,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.406862851,0.256575693
2001,0.595499282,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.747934783,0.443063781
2002,0.999875807,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",1.16325757,0.836494043
2003,0.678525932,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.825798763,0.531253102
2004,1.051371347,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",1.232348655,0.870394039
2005,0.496734441,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.634994224,0.358474659
2006,0.656733083,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.800637546,0.512828619
2007,0.414589585,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.546972576,0.282206593
2008,0.690301114,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.835002652,0.545599576
2009,0.512551183,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.638286912,0.386815454
2010,0.418367741,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.503089968,0.333645515
2011,0.412380075,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.509490872,0.315269278
2012,0.268010207,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.358285202,0.177735213
2013,0.592222007,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.713470346,0.470973668
2014,0.570498307,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.6854865,0.455510114
2015,0.066428944,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.093441864,0.039416023
2016,0.14209288,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.20442918,0.07975658
2017,0.383800284,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.479249022,0.288351545
2018,0.639637795,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.757978063,0.521297528
2019,0.503733143,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.609913336,0.397552949
2020,0.404020086,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.52367042,0.284369752
2021,0.507178894,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.624976198,0.389381589
2022,0.262709906,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.340126285,0.185293527
2023,0.530566289,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.660823928,0.40030865
2024,0.638486906,"Chrysaora Sea Nettle","CPUE (Log10(no. km-1+ 1)",0.772923563,0.504050248
1999,0,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0,0
2000,0.019923852,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.028147101,0.011700603
2001,0.005872773,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.009968837,0.001776708
2002,0.006172186,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.010470323,0.001874049
2003,0.00261045,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.0052209,0
2004,0.005072198,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.008620762,0.001523633
2005,0.008985762,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.01525508,0.002716443
2006,0.023641269,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.0331124,0.014170137
2007,0.002813765,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.005627531,0
2008,0.0068956,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.010787774,0.003003426
2009,0,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0,0
2010,0.014597412,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.021197185,0.007997639
2011,0.001976627,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.003953253,0
2012,0.033950342,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.046353083,0.021547601
2013,0.002359143,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.004718286,4.33681e-19
2014,0.00505216,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.008585157,0.001519163
2015,0.037100458,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.047710509,0.026490408
2016,0.083935575,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.104194391,0.063676759
2017,0.009182128,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.01450805,0.003856206
2018,0.019843641,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.026246865,0.013440417
2019,0.019332046,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.027449268,0.011214825
2020,0.02268254,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.029805627,0.015559452
2021,0.014110301,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.020385831,0.007834772
2022,0.047728301,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.060853763,0.034602839
2023,0.019997768,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.028419777,0.011575759
2024,0.035877953,"Egg yolk jelly","CPUE (Log10(no. km-1+ 1)",0.048976213,0.022779693
1998,0,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0,0
1999,0.022071869,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.038018888,0.006124849
2000,0.013653739,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.027307478,0
2001,0.238335232,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.299204859,0.177465605
2002,0.137012826,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.179853228,0.094172423
2003,0.21489363,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.278722828,0.151064432
2004,0.06656553,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.097497382,0.035633677
2005,0.008506451,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.017012901,0
2006,0.1879517,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.239651951,0.13625145
2007,0.253366851,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.302820184,0.203913519
2008,0.247486418,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.299241038,0.195731797
2009,0.140770662,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.184936434,0.09660489
2010,0.116208058,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.144363918,0.088052199
2011,0.064055295,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.085455265,0.042655324
2012,0.096907067,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.13235321,0.061460923
2013,0.360012802,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.439346645,0.280678958
2014,0.118972626,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.148946072,0.08899918
2015,0.160822445,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.203649283,0.117995607
2016,0.057951584,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.077943134,0.037960035
2017,0.045663862,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.062646319,0.028681405
2018,0.212811475,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.260500899,0.16512205
2019,0.251950572,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.316132599,0.187768545
2020,0.026199473,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.037207223,0.015191724
2021,0.063433779,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.083373186,0.043494373
2022,0.235009464,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.281267135,0.188751792
2023,0.28160636,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.357633924,0.205578795
2024,0.228851082,"Juvenile chum","CPUE (Log10(no. km-1+ 1)",0.276389309,0.181312855
1998,0,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0,0
1999,0,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0,0
2000,0.007566909,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.015133819,-8.67362e-19
2001,0.044560168,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.060275455,0.028844882
2002,0.027230094,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.04157413,0.012886057
2003,0.048549793,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.072224733,0.024874853
2004,0.039931054,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.055864978,0.023997129
2005,0.013722903,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.023561487,0.003884319
2006,0.013307204,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.019746639,0.006867769
2007,0.079879068,"Juvenile sockeye","CPUE (Log10(no. km-1+ 1)",0.100615343,0.059142793
