PORT_GEO_ID2,NWFSC_PORT_NAME,STATE,Engagement,Reliance,PACFIN_YEAR,Engagement_Rank,Reliance_Rank
5300100,Aberdeen,WA,1.9759272436334117,0.12354387108649995,2009,High,Medium
600562,Alameda,CA,0.12434996264050514,-0.12969014862085343,2009,Medium,Low
5301990,Anacortes,WA,3.402550598846501,0.38666895957063296,2009,High,Medium
4103150,Astoria,OR,13.388984317291314,2.5673679964199128,2009,High,High
603274,Avalon,CA,0.007617192797957639,-0.006618832445004462,2009,Medium,Low
4103800,Bandon,OR,0.7517754889404502,0.5292641548839553,2009,Medium,Medium
5304615,Bay Center,WA,0.21449058420248945,4.761907220432991,2009,Medium,High
5305280,Bellingham Bay,WA,8.177460108199279,0.13025173355992875,2009,High,Medium
606000,Berkeley,CA,0.7998786830893708,-0.11806219201642912,2009,Medium,Low
5306505,Blaine,WA,2.080132977160708,1.1983474870020474,2009,High,Medium High
607260,Bodega Bay,CA,1.9221587844550183,2.982515606476179,2009,Medium High,High
607316,Bolinas,CA,0.2594484132317053,0.6052231488820367,2009,Medium,Medium
5307695,Bremerton,WA,0.884179983014987,-0.06835391846080299,2009,Medium,Low
5308080,Brinnon,WA,-0.08234067942239467,0.11824007303823031,2009,Low,Medium
4108650,Brookings,OR,4.115700608570085,1.5242055361084141,2009,High,Medium High
4110850,Cannon Beach,OR,-0.01262993287208395,0.08222955084076668,2009,Low,Medium
5310635,Cathlamet,WA,0.5731770824037148,2.6062546767333865,2009,Medium,High
4115250,Charleston (Coos Bay),OR,8.334761851741392,1.0511505022985081,2009,High,Medium High
5312315,Chinook,WA,1.414590259639591,7.360279986497444,2009,Medium High,High
616378,Coronado,CA,-0.10304384577606318,-0.1314656609668709,2009,Low,Low
617022,Crescent City,CA,6.768778773820187,3.6022658641904624,2009,High,High
617946,Dana Point,CA,1.5449252242143752,-0.03063792250318162,2009,Medium High,Low
4118850,Depoe Bay,OR,0.42023299768956873,0.9378705743361315,2009,Medium,Medium
619262,Dillon Beach,CA,-0.0978608989464101,0.41078830800312593,2009,Low,Medium
622678,Encinitas,CA,-0.05261655380921693,-0.13401559777769073,2009,Low,Low
623042,Eureka,CA,4.651490559646282,0.26269393728686774,2009,High,Medium
5322640,Everett,WA,0.5666340739558509,-0.12156842368953971,2009,Medium,Low
4126050,Florence,OR,1.0158786947161202,0.20538500517670122,2009,Medium High,Medium
625058,Fort Bragg,CA,3.524797574102661,0.9799158815801396,2009,High,Medium
625338,Foster City,CA,-0.14072688546260156,-0.1353970829219381,2009,Low,Low
626000,Fremont,CA,-0.12803738316564958,-0.13801430855803154,2009,Low,Low
5325615,Friday Harbor,WA,0.38701086044186617,0.46110823740439444,2009,Medium,Medium
4128000,Garibaldi,OR,1.5984215930735755,3.9994787269093663,2009,Medium High,High
4128450,Gearhart,OR,0.375383575177601,1.039488101686783,2009,Medium,Medium High
4129900,Gold Beach,OR,0.4840853986969106,0.5902369513642469,2009,Medium,Medium
630378,Goleta,CA,0.012029762441637042,-0.1312294363036345,2009,Medium,Low
631414,Guadalupe,CA,-0.06331554814831206,-0.09326266024041227,2009,Low,Low
633364,Hermosa Beach,CA,-0.14305330235017355,-0.13396405862131983,2009,Low,Low
636000,Huntington Beach,CA,-0.013402628036816633,-0.13669285257731012,2009,Low,Low
5333000,Ilwaco,WA,3.5754843099110127,8.37567653512506,2009,High,High
636294,Imperial Beach,CA,-0.1432393986621293,-0.13542328124306732,2009,Low,Low
636616,Inverness,CA,-0.10303835596643367,-0.017859547569508784,2009,Low,Low
5335065,Kelso,WA,-0.06544777425547732,-0.11837498570694782,2009,Low,Low
638702,Klamath,CA,-0.09402257351424453,0.14476482188303458,2009,Low,Medium
5336780,Laconner,WA,1.444503061590329,4.576630043971822,2009,Medium High,High
643000,Long Beach,CA,0.7068892949535623,-0.1344149648251166,2009,Medium,Low
5340070,Long Beach,WA,0.24951479763388604,0.5347344646663286,2009,Medium,Medium
5340245,Longview,WA,0.43793711140248265,-0.10145460882432582,2009,Medium,Low
644000,Los Angeles,CA,11.93519277136244,-0.13219364363931962,2009,High,Low
645246,Malibu,CA,-0.08773588282826322,-0.12252283582505186,2009,Low,Low
645806,Marina Del Rey,CA,0.23476585335121397,-0.027587687171776454,2009,Medium,Low
648872,Monterey,CA,2.3787321721578247,0.03112413722567594,2009,High,Medium
649362,Morro Bay,CA,2.4402175462236126,0.40730116889551293,2009,High,Medium
649488,Moss Landing,CA,3.2652485581558577,19.996312981592386,2009,High,High
5350535,Nahcotta,WA,0.053425373785985594,0.2044511889495691,2009,Medium,Medium
650398,National City,CA,-0.05833259137734803,-0.13363605659180564,2009,Low,Low
5348295,Neah Bay,WA,1.8526328077084644,5.585874138001846,2009,Medium High,High
4151700,Nehalem,OR,-0.021289807507792302,1.4751744568548473,2009,Low,Medium High
4152050,Netarts,OR,-0.1426735272255837,-0.022219423776275275,2009,Low,Low
4152450,Newport,OR,13.426222985856112,2.8415337333637396,2009,High,High
651182,Newport Beach,CA,0.504115343734483,-0.1172304167300813,2009,Medium,Low
653000,Oakland,CA,-0.002533946706254476,-0.1376373675699112,2009,Low,Low
653322,Oceanside,CA,0.9315657708618963,-0.12347948707767636,2009,Medium,Low
5351300,Olympia,WA,0.8258459266667886,-0.08786494601089406,2009,Medium,Low
654652,Oxnard,CA,3.1977010575046587,-0.0956229631354341,2009,High,Low
4156150,Pacific City,OR,0.9233706988069306,2.103030069509801,2009,Medium,High
656784,Petaluma,CA,-0.02724830193330415,-0.13268210031406577,2009,Low,Low
657876,Point Arena,CA,0.3488203961480462,2.2690299760329564,2009,Medium,High
5355365,Port Angeles,WA,1.7872666592058053,0.09620341328933874,2009,Medium High,Medium
658296,Port Hueneme,CA,5.691032441623794,0.37866163422693533,2009,High,Medium
4159250,Port Orford,OR,2.8847971953829568,5.462120857125452,2009,High,High
5355855,Port Townsend,WA,1.2493813664714621,0.23475411529117599,2009,Medium High,Medium
5355995,Poulsbo,WA,0.2259596605811657,-0.010407889015873754,2009,Medium,Low
631708,Princeton / Half Moon Bay,CA,3.1276257644357353,0.46560697313074256,2009,High,Medium
5356975,Quilcene,WA,0.004257813260998574,0.5281944257134386,2009,Medium,Medium
5357430,Raymond,WA,0.1631739110977291,0.09767678501871285,2009,Medium,Medium
660018,Redondo Beach,CA,0.21531338317173446,-0.12489827618346676,2009,Medium,Low
660620,Richmond,CA,0.26327105523767697,-0.12900588689088247,2009,Medium,Low
666000,San Diego,CA,3.593376010789185,-0.13192992997882774,2009,High,Low
667000,San Francisco,CA,3.1669515984696073,-0.12925162663197481,2009,High,Low
668000,San Jose,CA,0.289488898642482,-0.13749251744212027,2009,Medium,Low
668084,San Leandro,CA,-0.05802287494551078,-0.13530159161796204,2009,Low,Low
668364,San Rafael,CA,0.4607736867670924,-0.11411798022298014,2009,Medium,Low
669070,Santa Barbara,CA,4.313372243686394,-0.03315314669876546,2009,High,Low
669112,Santa Cruz,CA,1.1062764686125326,-0.08916689041971512,2009,Medium High,Low
670000,Santa Monica,CA,-0.062002093383195483,-0.1355003910650018,2009,Low,Low
670364,Sausalito,CA,0.07264852022406973,-0.06408875058623788,2009,Medium,Low
670686,Seal Beach,CA,-0.06118148679409108,-0.12773586097199013,2009,Low,Low
4165950,Seaside,OR,0.3602849229107356,0.05501996687523615,2009,Medium,Medium
5363000,Seattle,WA,4.585535492350653,-0.11973726395458491,2009,High,Low
5363385,Sequim,WA,0.7957050758931139,0.39372845723408445,2009,Medium,Medium
5363735,Shelton,WA,1.7063646531375527,0.37278512685596144,2009,Medium High,Medium
4167500,Siletz,OR,0.5628324582961797,1.1782399898786358,2009,Medium,Medium High
5365625,South Bend,WA,0.2606566001247475,0.372467777797833,2009,Medium,Medium
673262,South San Francisco,CA,0.10452914697378907,-0.12834869731368032,2009,Medium,Low
5370000,Tacoma,WA,1.5704595225687694,-0.11846214268774335,2009,Medium High,Low
5370175,Taholah,WA,1.4053817415851257,4.518537889892371,2009,Medium High,High
4173700,Tillamook,OR,1.0397714591995564,0.4617725527881823,2009,Medium High,Medium
5371680,Tokeland,WA,1.055800398642745,13.55754315803556,2009,Medium High,High
678890,Tomales,CA,0.058240075371216005,2.327236985789206,2009,Medium,High
680448,Trinidad,CA,1.1537477660019622,9.287512242925475,2009,Medium High,High
681666,Vallejo,CA,-0.051865519414563035,-0.13621706231667996,2009,Low,Low
665042,Ventura,CA,8.053181107795705,0.02443900264778453,2009,High,Medium
4178000,Waldport,OR,0.558200173532508,0.6216519314706851,2009,Medium,Medium
5376405,Washougal,WA,0.01919376862887882,-0.08787969571835567,2009,Medium,Low
5377630,Westport,WA,11.299712341893652,10.713917027589318,2009,High,High
5315185,Whidbey Island,WA,0.06864653367128432,0.17599982440357345,2009,Medium,Medium
4183050,Winchester Bay,OR,1.2006307421239886,5.956234036510002,2009,Medium High,High
4114200,Cloverdale,OR,-0.032043005627908586,1.0981550618026223,2009,Low,Medium High
4115350,Coquille,OR,0.2850286919762645,0.08316770457832989,2009,Medium,Medium
4120500,Drain,OR,-0.15283222376283168,-0.07995491923980927,2009,Low,Low
4123850,Eugene,OR,-0.13773357149596627,-0.13793068337810813,2009,Low,Low
4132100,Harbor,OR,0.3152259965099953,0.2380993679964295,2009,Medium,Medium
4133100,Hebo,OR,-0.1075362669622355,0.5092327374269563,2009,Low,Medium
4140550,Lake Oswego,OR,-0.1226349192291009,-0.13518831266539955,2009,Low,Low
4140650,Lakeside,OR,-0.04714165789477398,0.05788885364285737,2009,Low,Medium
4142600,Lincoln City,OR,-0.13773357149596627,-0.12650879295433934,2009,Low,Low
4159000,Portland,OR,0.17933812610820682,-0.13722429099372602,2009,Medium,Low
4161300,Reedsport,OR,0.42091656237805297,0.13486754127860592,2009,Medium,Medium
4163650,Roseburg,OR,-0.16793087602969706,-0.1370866386636518,2009,Low,Low
4165500,Scappoose,OR,-0.07733896242850474,-0.09647908070593061,2009,Low,Low
4169600,Springfield,OR,-0.1075362669622355,-0.1357510619213878,2009,Low,Low
4174000,Toledo,OR,0.6926923031816298,0.3613847377671622,2009,Medium,Medium
4178900,Warrenton,OR,0.9191720871846107,0.3948213481694631,2009,Medium,Medium
4183400,Winston,OR,-0.16793087602969706,-0.13209384355172785,2009,Low,Low
4184200,Yachats,OR,-0.1226349192291009,0.055447564891009715,2009,Low,Medium
5303736,Bainbridge Island,WA,-0.1226349192291009,-0.1326867962378083,2009,Low,Low
5305210,Bellevue,WA,-0.1226349192291009,-0.13748920988816005,2009,Low,Low
5307380,Bothell,WA,-0.15283222376283168,-0.1365964772619132,2009,Low,Low
5307380,Bothell,WA,-0.15283222376283168,-0.1365964772619132,2009,Low,Low
5308570,Buckley,WA,-0.15283222376283168,-0.12414079042378093,2009,Low,Low
5308920,Burlington,WA,-0.0018457010941778235,-0.08542977109602069,2009,Low,Low
5309480,Camas,WA,-0.16793087602969706,-0.13619399167566731,2009,Low,Low
5310075,Carlsborg,WA,-0.16793087602969706,-0.10357710298303481,2009,Low,Low
5313155,Clinton,WA,0.043450255706418334,0.3786249638759015,2009,Medium,Medium
5314870,Cosmopolis,WA,-0.032043005627908586,0.04906101775962568,2009,Low,Medium
5320645,Edgewood,WA,-0.16793087602969706,-0.13528893430268374,2009,Low,Low
5320750,Edmonds,WA,0.028351603439552925,-0.1279780877565963,2009,Medium,Low
5324810,Forks,WA,-0.04714165789477398,-0.05224807171866651,2009,Low,Low
5325510,Freeland,WA,-0.06224031016163936,0.043773291198773934,2009,Low,Medium
5326735,Gig Harbor,WA,0.4360152146449182,0.05122333660995357,2009,Medium,Medium
5328345,Grayland,WA,0.1189435170407453,0.45880405935167484,2009,Medium,Medium
5332300,Hoquiam,WA,0.043450255706418334,-0.08923198011271671,2009,Medium,Low
5333805,Issaquah,WA,-0.16793087602969706,-0.1359124443840668,2009,Low,Low
5335870,Kingston,WA,-0.13773357149596627,-0.08284805304591983,2009,Low,Low
5337270,Lake Forest Park,WA,-0.13773357149596627,-0.13174974682697665,2009,Low,Low
5337900,Lake Stevens,WA,-0.13773357149596627,-0.1244665705929553,2009,Low,Low
5340840,Lynnwood,WA,-0.04714165789477398,-0.1306236165108975,2009,Low,Low
5341225,Mccleary,WA,-0.15283222376283168,-0.09741396171808998,2009,Low,Low
5343150,Maple Valley,WA,-0.13773357149596627,-0.13226278936485916,2009,Low,Low
5345005,Mercer Island,WA,-0.1226349192291009,-0.133149067067385,2009,Low,Low
5346020,Milton,WA,-0.16793087602969706,-0.13341718909727332,2009,Low,Low
5346020,Milton,WA,-0.16793087602969706,-0.13341718909727332,2009,Low,Low
5347560,Mount Vernon,WA,-0.06224031016163936,-0.12945433157756273,2009,Low,Low
5347735,Mukilteo,WA,-0.15283222376283168,-0.1352598778218418,2009,Low,Low
5348015,Naselle,WA,0.224634082908803,2.0048767433957564,2009,Medium,Medium High
5350360,Oak Harbor,WA,0.058548907973283715,-0.11439063371331118,2009,Medium,Low
5350570,Ocean Shores,WA,-0.1075362669622355,-0.09957108877526033,2009,Low,Low
5355785,Port Orchard,WA,-0.04714165789477398,-0.10356800257580662,2009,Low,Low
5356695,Puyallup,WA,-0.13773357149596627,-0.1358619048858274,2009,Low,Low
5357535,Redmond,WA,-0.1226349192291009,-0.13593650981187527,2009,Low,Low
5357745,Renton,WA,-0.04714165789477398,-0.13320019042593606,2009,Low,Low
5358410,Ridgefield,WA,-0.15283222376283168,-0.11070195676422553,2009,Low,Low
5359110,Rochester,WA,-0.13773357149596627,-0.08949100605969659,2009,Low,Low
5362288,Seatac,WA,-0.13773357149596627,-0.13506020432609753,2009,Low,Low
5365170,Snohomish,WA,-0.01694435336104322,-0.09982277090823462,2009,Low,Low
5367455,Stanwood,WA,-0.13773357149596627,-0.1156944633897648,2009,Low,Low
5372625,Tukwila,WA,-0.13773357149596627,-0.1333558664397472,2009,Low,Low
5374060,Vancouver,WA,-0.0018457010941778235,-0.1360800891668748,2009,Low,Low
5374305,Vashon,WA,-0.16793087602969706,-0.13562528154919512,2009,Low,Low
5379590,Woodinville,WA,-0.13773357149596627,-0.12881598323505644,2009,Low,Low
600618,Alamo,CA,-0.15283222376283168,-0.13475114838604943,2009,Low,Low
602252,Antioch,CA,-0.1226349192291009,-0.13725945679515825,2009,Low,Low
602378,Aptos,CA,-0.04714165789477398,-0.10991416371120781,2009,Low,Low
602476,Arcata,CA,0.08874621250701448,-0.10622805171791484,2009,Medium,Low
602812,Aromas,CA,-0.13773357149596627,-0.10648060466539162,2009,Low,Low
602868,Arroyo Grande,CA,0.224634082908803,-0.08760182581055057,2009,Medium,Low
603064,Atascadero,CA,0.17933812610820682,-0.11138494003318417,2009,Medium,Low
605290,Benicia,CA,-0.13773357149596627,-0.13523966053370537,2009,Low,Low
